scenario_id,feeder_id,pv_bus,existing_pv_kw,new_pv_kw,total_pv_kw,base_pv_bus_voltage_pu,pv_pv_bus_voltage_pu,delta_pv_bus_voltage_pu,base_min_voltage_pu,base_max_voltage_pu,pv_min_voltage_pu,pv_max_voltage_pu,max_voltage_rise_pu,worst_voltage_bus,base_max_line_loading_pct,pv_max_line_loading_pct,base_max_transformer_loading_pct,pv_max_transformer_loading_pct,worst_line,worst_transformer,base_total_p_kw,pv_total_p_kw,delta_total_p_kw,base_total_q_kvar,pv_total_q_kvar,delta_total_q_kvar,base_losses_kw,pv_losses_kw,delta_losses_kw,reverse_power_flow,constraint_type,constraint_reason,label,base_min_voltage_bus,base_max_voltage_bus,pv_min_voltage_bus,pv_max_voltage_bus,delta_line_loading_pct,delta_transformer_loading_pct,existing_load_at_bus_kw,pv_bus_vn_kv,base_worst_line,base_worst_transformer,reverse_reason,converged
S01266,IEEE_CompTestFeeder,7481,0,53,53,0.95588,0.96118,0.00531,0.90593,1.00536,0.90814,1.00605,0.00068,702,8.77,8.61,92.8,92.53,OH-1 parallel with OH-2,T7,4178.44,4109.77,-68.67,1690.21,1660.93,-29.28,442.35,426.68,-15.67,0,none,No violation,SAFE,734,702,734,702,-0.16,-0.27,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01267,IEEE_CompTestFeeder,726,15,108,123,1.00985,1.10766,0.09781,0.90614,1.00985,0.90738,1.10766,0.09781,626,8.74,26.71,92.78,92.65,SEC-1,T7,4162.37,4058.68,-103.69,1686.4,1667.58,-18.82,441.28,445.59,4.31,1,voltage,Max voltage 1.1077 pu at bus 626 exceeds 1.05,CONSTRAINED,734,626,734,626,17.97,-0.13,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.051->-0.045 reversed,True
S01268,IEEE_CompTestFeeder,622,0,191,191,0.99457,1.11264,0.11807,0.90593,1.00536,0.90814,1.11264,0.10727,622,8.77,41.3,92.8,92.57,SEC-4,T7,4178.44,3993.38,-185.06,1690.21,1656.54,-33.67,442.35,448.29,5.94,1,voltage,Max voltage 1.1126 pu at bus 622 exceeds 1.05,CONSTRAINED,734,702,734,622,32.52,-0.24,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.105 reversed,True
S01269,IEEE_CompTestFeeder,721,0,10,10,0.99457,0.99822,0.00365,0.90593,1.00536,0.90607,1.00543,7e-05,702,8.77,8.75,92.8,92.79,OH-1 parallel with OH-2,T7,4178.44,4167.6,-10.84,1690.21,1687.59,-2.62,442.35,441.51,-0.84,0,none,No violation,SAFE,734,702,734,702,-0.02,-0.02,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01270,IEEE_CompTestFeeder,7483,0,98,98,0.95588,0.96558,0.0097,0.90593,1.00536,0.90996,1.0066,0.00124,702,8.77,8.47,92.8,92.44,OH-1 parallel with OH-2,T1,4178.44,4052.1,-126.34,1690.21,1637.31,-52.9,442.35,414.02,-28.34,1,caution,reverse flow,CAUTION,734,702,734,702,-0.3,-0.36,0,0.24,OH-1 parallel with OH-2,T7,trafo 5 reversed,True
S01271,IEEE_CompTestFeeder,624,0,168,168,0.99457,1.05225,0.05768,0.90593,1.00536,0.90811,1.05225,0.04688,624,8.77,38.41,92.8,92.57,SEC-1,T7,4178.44,4005.92,-172.52,1690.21,1654.35,-35.86,442.35,437.84,-4.52,1,voltage,Max voltage 1.0522 pu at bus 624 exceeds 1.05,CONSTRAINED,734,702,734,624,29.63,-0.23,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.093 reversed,True
S01272,IEEE_CompTestFeeder,756,12,17,29,0.93745,0.93933,0.00188,0.90649,1.00555,0.90728,1.0058,0.00026,702,8.73,8.68,92.74,92.64,OH-1 parallel with OH-2,T7,4162.04,4138.9,-23.14,1682.22,1671.05,-11.17,437.96,431.81,-6.14,0,none,No violation,SAFE,734,702,734,702,-0.06,-0.1,155.0,0.208,OH-1 parallel with OH-2,T7,none,True
S01273,IEEE_CompTestFeeder,626,0,172,172,0.99457,1.1467,0.15213,0.90593,1.00536,0.90781,1.1467,0.14133,626,8.77,36.08,92.8,92.6,SEC-1,T7,4178.44,4016.97,-161.47,1690.21,1662.84,-27.37,442.35,452.88,10.53,1,voltage,Max voltage 1.1467 pu at bus 626 exceeds 1.05,CONSTRAINED,734,702,734,626,27.31,-0.2,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.083 reversed,True
S01274,IEEE_CompTestFeeder,622,0,34,34,0.99457,1.01781,0.02324,0.90593,1.00536,0.90641,1.01781,0.01244,622,8.77,8.69,92.8,92.75,OH-1 parallel with OH-2,T7,4178.44,4142.3,-36.14,1690.21,1681.82,-8.39,442.35,440.21,-2.14,0,none,No violation,SAFE,734,702,734,622,-0.08,-0.05,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01275,IEEE_CompTestFeeder,6321,0,36,36,0.92107,0.92378,0.00271,0.90593,1.00536,0.90868,1.00573,0.00037,702,8.77,8.67,92.8,92.67,OH-1 parallel with OH-2,T7,4178.44,4134.81,-43.64,1690.21,1674.95,-15.26,442.35,434.72,-7.64,0,none,No violation,SAFE,734,702,734,702,-0.1,-0.14,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01276,IEEE_CompTestFeeder,724,0,180,180,0.99457,1.0561,0.06153,0.90593,1.00536,0.90825,1.0561,0.05073,624,8.77,41.0,92.8,92.56,SEC-1,T7,4178.44,3994.3,-184.14,1690.21,1652.39,-37.82,442.35,438.22,-4.14,1,voltage,Max voltage 1.0561 pu at bus 624 exceeds 1.05,CONSTRAINED,734,702,734,624,32.23,-0.25,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.104 reversed,True
S01277,IEEE_CompTestFeeder,621,0,174,174,0.99457,1.05418,0.05961,0.90593,1.00536,0.90818,1.05418,0.04881,621,8.77,39.71,92.8,92.56,SEC-4,T7,4178.44,4000.1,-178.34,1690.21,1653.36,-36.85,442.35,438.02,-4.34,1,voltage,Max voltage 1.0542 pu at bus 621 exceeds 1.05,CONSTRAINED,734,702,734,621,30.93,-0.24,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.099 reversed,True
S01278,IEEE_CompTestFeeder,714,0,74,74,0.99084,0.99262,0.00178,0.90593,1.00536,0.90648,1.00581,0.00045,702,8.77,8.77,92.8,92.74,OH-1 parallel with OH-2,T7,4178.44,4101.04,-77.41,1690.21,1673.7,-16.51,442.35,438.95,-3.41,0,none,No violation,SAFE,734,702,734,702,-0.01,-0.06,240.0,0.208,OH-1 parallel with OH-2,T7,none,True
S01279,IEEE_CompTestFeeder,722,0,235,235,0.99457,1.13638,0.14182,0.90593,1.00536,0.90852,1.13638,0.13102,622,8.77,49.75,92.8,92.53,SEC-4,T7,4178.44,3955.78,-222.66,1690.21,1652.54,-37.67,442.35,454.7,12.34,1,voltage,Max voltage 1.1364 pu at bus 622 exceeds 1.05,CONSTRAINED,734,702,734,622,40.97,-0.28,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.140 reversed,True
S01280,IEEE_CompTestFeeder,715,0,163,163,0.99084,0.99471,0.00387,0.90593,1.00536,0.90713,1.00632,0.00096,702,8.77,8.76,92.8,92.68,OH-1 parallel with OH-2,T7,4178.44,4008.3,-170.14,1690.21,1655.22,-34.99,442.35,435.21,-7.14,0,none,No violation,SAFE,734,702,734,702,-0.01,-0.13,0,0.208,OH-1 parallel with OH-2,T7,none,True
S01281,IEEE_CompTestFeeder,720,0,205,205,0.99457,1.001,0.00643,0.90593,1.00536,0.90884,1.0067,0.00134,702,8.77,8.57,92.8,92.49,OH-6,T7,4178.44,3956.83,-221.61,1690.21,1640.32,-49.89,442.35,425.75,-16.61,1,caution,reverse flow,CAUTION,734,702,734,702,-0.2,-0.31,66.0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.139 reversed,True
S01282,IEEE_CompTestFeeder,715,0,160,160,0.99084,0.99464,0.0038,0.90593,1.00536,0.90711,1.00631,0.00094,702,8.77,8.76,92.8,92.68,OH-1 parallel with OH-2,T7,4178.44,4011.42,-167.02,1690.21,1655.81,-34.4,442.35,435.33,-7.02,0,none,No violation,SAFE,734,702,734,702,-0.01,-0.13,0,0.208,OH-1 parallel with OH-2,T7,none,True
S01283,IEEE_CompTestFeeder,733,11,56,67,0.91892,0.94551,0.02659,0.9114,1.00548,0.92485,1.00603,0.00055,702,8.74,13.28,92.76,92.55,SEC-7,T7,4164.95,4098.64,-66.3,1685.41,1662.93,-22.48,439.86,429.56,-10.3,1,caution,reverse flow,CAUTION,734,702,735,702,4.53,-0.21,0,0.24,OH-1 parallel with OH-2,T7,trafo 3 reversed,True
S01284,IEEE_CompTestFeeder,6231,7,46,53,1.00176,1.04647,0.04471,0.90603,1.00541,0.90663,1.04647,0.04106,623,8.76,12.18,92.79,92.73,SEC-6,T7,4170.88,4123.69,-47.19,1688.39,1678.22,-10.17,441.79,440.61,-1.19,0,caution,max 1.0465>1.03; rise 0.0447>=0.03,CAUTION,734,702,734,623,3.43,-0.06,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01285,IEEE_CompTestFeeder,625,0,238,238,0.99457,1.13797,0.1434,0.90593,1.00536,0.90855,1.13797,0.1326,625,8.77,50.31,92.8,92.52,SEC-1,T7,4178.44,3953.28,-225.17,1690.21,1652.31,-37.9,442.35,455.19,12.83,1,voltage,Max voltage 1.1380 pu at bus 625 exceeds 1.05,CONSTRAINED,734,702,734,625,41.54,-0.28,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.143 reversed,True
S01286,IEEE_CompTestFeeder,734,0,128,128,0.90593,1.01172,0.10579,0.90593,1.00536,0.92658,1.01172,0.00635,734,8.77,26.8,92.8,92.45,SEC-8,T1,4178.44,4035.51,-142.93,1690.21,1644.32,-45.89,442.35,427.43,-14.93,1,voltage_rise,Voltage rise at PV bus 734 0.1058 pu exceeds 0.05,CONSTRAINED,734,702,735,734,18.02,-0.35,15.85,0.24,OH-1 parallel with OH-2,T7,line 38 0.016->-0.103 reversed,True
S01287,IEEE_CompTestFeeder,6212,0,8,8,0.99457,0.99749,0.00292,0.90593,1.00536,0.90604,1.00542,5e-05,702,8.77,8.76,92.8,92.79,OH-1 parallel with OH-2,T7,4178.44,4169.76,-8.68,1690.21,1688.11,-2.1,442.35,441.67,-0.68,0,none,No violation,SAFE,734,702,734,702,-0.02,-0.01,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01288,IEEE_CompTestFeeder,712,12,176,188,0.9588,0.96627,0.00747,0.90602,1.00544,0.90722,1.00639,0.00096,702,8.77,8.76,92.79,92.67,OH-1 parallel with OH-2,T7,4165.87,3983.02,-182.85,1687.6,1653.78,-33.82,441.78,434.93,-6.85,1,caution,reverse flow,CAUTION,734,702,734,702,-0.01,-0.13,65.0,0.24,OH-1 parallel with OH-2,T7,line 28 0.133->-0.043 reversed,True
S01289,IEEE_CompTestFeeder,7482,0,28,28,0.95588,0.9587,0.00282,0.90593,1.00536,0.9071,1.00573,0.00036,702,8.77,8.69,92.8,92.66,OH-1 parallel with OH-2,T7,4178.44,4142.06,-36.38,1690.21,1674.54,-15.67,442.35,433.97,-8.38,0,none,No violation,SAFE,734,702,734,702,-0.09,-0.14,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01290,IEEE_CompTestFeeder,7641,0,190,190,0.93653,0.95994,0.02341,0.90593,1.00536,0.91426,1.00798,0.00262,702,8.77,8.17,92.8,101.48,OH-1 parallel with OH-2,T14,4178.44,3925.27,-253.18,1690.21,1577.62,-112.59,442.35,379.18,-63.18,1,transformer_loading,Transformer T14 loading 101.5% exceeds 100.0%,CONSTRAINED,734,702,734,702,-0.61,8.68,0,0.24,OH-1 parallel with OH-2,T7,line 23 0.091->-0.098 reversed,True
S01291,IEEE_CompTestFeeder,714,13,64,77,0.99115,0.99269,0.00154,0.90603,1.00544,0.90651,1.00583,0.00038,702,8.77,8.77,92.79,92.74,OH-1 parallel with OH-2,T7,4164.82,4097.9,-66.92,1687.23,1673.05,-14.18,441.74,438.82,-2.92,0,none,No violation,SAFE,734,702,734,702,-0.01,-0.05,240.0,0.208,OH-1 parallel with OH-2,T7,none,True
S01292,IEEE_CompTestFeeder,7122,7,72,79,0.95858,0.9617,0.00312,0.90598,1.00541,0.9065,1.00582,0.00041,702,8.77,8.77,92.8,92.74,OH-1 parallel with OH-2,T7,4171.1,4095.91,-75.2,1688.68,1673.74,-14.94,442.02,438.82,-3.2,1,caution,reverse flow,CAUTION,734,702,734,702,-0.01,-0.06,0,0.24,OH-1 parallel with OH-2,T7,line 29 0.058->-0.014 reversed,True
S01293,IEEE_CompTestFeeder,7391,0,213,213,0.98479,1.00234,0.01755,0.90593,1.00536,0.91357,1.00755,0.00219,702,8.77,8.17,92.8,115.04,OH-1 parallel with OH-2,T6,4178.44,3920.15,-258.29,1690.21,1600.01,-90.2,442.35,397.06,-45.29,1,transformer_loading,Transformer T6 loading 115.0% exceeds 100.0%,CONSTRAINED,734,702,734,702,-0.6,22.24,0,0.24,OH-1 parallel with OH-2,T7,line 25 0.117->-0.095 reversed,True
S01294,IEEE_CompTestFeeder,728,7,97,104,0.93847,0.95696,0.01849,0.90611,1.00543,0.90851,1.00622,0.00079,702,8.76,8.5,92.78,97.85,OH-1 parallel with OH-2,T3,4170.27,4059.59,-110.68,1687.64,1656.28,-31.36,441.18,427.5,-13.68,1,caution,trafo 97.8>=95.0%; reverse flow,CAUTION,734,702,734,702,-0.25,5.06,38.0,0.24,OH-1 parallel with OH-2,T7,trafo 2 reversed,True
S01295,IEEE_CompTestFeeder,6202,0,34,34,0.99457,0.99566,0.00109,0.90593,1.00536,0.90643,1.0056,0.00023,702,8.77,8.69,92.8,92.75,OH-1 parallel with OH-2,T7,4178.44,4141.48,-36.96,1690.21,1681.3,-8.91,442.35,439.39,-2.96,0,none,No violation,SAFE,734,702,734,702,-0.08,-0.05,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01296,IEEE_CompTestFeeder,714,3,7,10,0.99091,0.99108,0.00017,0.90595,1.00538,0.906,1.00543,4e-05,702,8.77,8.77,92.8,92.8,OH-1 parallel with OH-2,T7,4175.3,4167.97,-7.33,1689.52,1687.92,-1.6,442.21,441.88,-0.33,0,none,No violation,SAFE,734,702,734,702,-0.0,-0.01,240.0,0.208,OH-1 parallel with OH-2,T7,none,True
S01297,IEEE_CompTestFeeder,722,0,48,48,0.99457,1.02705,0.03248,0.90593,1.00536,0.90659,1.02705,0.02168,622,8.77,11.24,92.8,92.73,SEC-5,T7,4178.44,4127.89,-50.55,1690.21,1678.72,-11.49,442.35,439.8,-2.55,0,caution,rise 0.0325>=0.03,CAUTION,734,702,734,622,2.47,-0.07,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01298,IEEE_CompTestFeeder,6212,0,117,117,0.99457,1.03551,0.04094,0.90593,1.00536,0.90751,1.03551,0.03014,621,8.77,27.18,92.8,92.63,SEC-4,T7,4178.44,4056.28,-122.17,1690.21,1663.52,-26.69,442.35,437.19,-5.17,1,caution,max 1.0355>1.03; rise 0.0409>=0.03; reverse flow,CAUTION,734,702,734,621,18.41,-0.17,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.047 reversed,True
S01299,IEEE_CompTestFeeder,762,4,100,104,0.93683,0.94937,0.01253,0.90611,1.00542,0.91061,1.00686,0.00143,702,8.76,8.44,92.78,92.42,OH-1 parallel with OH-2,T1,4172.97,4038.18,-134.78,1687.59,1625.64,-61.95,440.88,406.1,-34.78,1,caution,reverse flow,CAUTION,734,702,734,702,-0.33,-0.36,45.0,0.48,OH-1 parallel with OH-2,T7,line 23 0.087->-0.013 reversed,True
S01300,IEEE_CompTestFeeder,6221,0,107,107,0.99457,1.06413,0.06957,0.90593,1.00536,0.9073,1.06413,0.05877,623,8.77,24.19,92.8,92.66,SEC-5,T7,4178.44,4069.82,-108.62,1690.21,1667.64,-22.57,442.35,440.73,-1.62,1,voltage,Max voltage 1.0641 pu at bus 623 exceeds 1.05,CONSTRAINED,734,702,734,623,15.41,-0.15,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.034 reversed,True
S01301,IEEE_CompTestFeeder,6261,7,218,225,1.00176,1.18615,0.18439,0.90603,1.00541,0.90819,1.18615,0.18074,626,8.76,45.63,92.79,92.56,SEC-1,T7,4170.88,3974.7,-196.18,1688.39,1659.74,-28.65,441.79,463.61,21.82,1,voltage,Max voltage 1.1861 pu at bus 626 exceeds 1.05,CONSTRAINED,734,702,734,626,36.87,-0.23,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.059->-0.123 reversed,True
S01302,IEEE_CompTestFeeder,6251,0,127,127,0.99457,1.0761,0.08153,0.90593,1.00536,0.90752,1.0761,0.07074,625,8.77,28.39,92.8,92.63,SEC-2,T7,4178.44,4051.01,-127.44,1690.21,1664.54,-25.67,442.35,441.92,-0.44,1,voltage,Max voltage 1.0761 pu at bus 625 exceeds 1.05,CONSTRAINED,734,702,734,625,19.62,-0.17,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.052 reversed,True
S01303,IEEE_CompTestFeeder,6321,0,209,209,0.92107,0.93615,0.01508,0.90593,1.00536,0.92126,1.00735,0.00198,702,8.77,8.2,92.8,120.18,OH-1 parallel with OH-2,T4,4178.44,3928.88,-249.56,1690.21,1609.81,-80.4,442.35,401.79,-40.56,1,transformer_loading,Transformer T4 loading 120.2% exceeds 100.0%,CONSTRAINED,734,702,734,702,-0.58,27.38,0,0.24,OH-1 parallel with OH-2,T7,trafo 3 reversed,True
S01304,IEEE_CompTestFeeder,726,0,183,183,0.99457,1.15511,0.16054,0.90593,1.00536,0.90789,1.15511,0.14974,626,8.77,38.11,92.8,92.59,SEC-1,T7,4178.44,4007.97,-170.47,1690.21,1662.04,-28.17,442.35,454.88,12.53,1,voltage,Max voltage 1.1551 pu at bus 626 exceeds 1.05,CONSTRAINED,734,702,734,626,29.34,-0.21,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.092 reversed,True
S01305,IEEE_CompTestFeeder,632,5,31,36,0.92145,0.92378,0.00233,0.90631,1.00542,0.90868,1.00573,0.00032,702,8.76,8.67,92.78,92.67,OH-1 parallel with OH-2,T7,4172.36,4134.81,-37.56,1688.05,1674.95,-13.1,441.28,434.72,-6.56,0,none,No violation,SAFE,734,702,734,702,-0.09,-0.12,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01306,IEEE_CompTestFeeder,6321,10,210,220,0.92183,0.9369,0.01508,0.9067,1.00547,0.92203,1.00744,0.00197,702,8.75,8.17,92.76,127.85,OH-1 parallel with OH-2,T4,4166.29,3915.99,-250.31,1685.91,1606.11,-79.8,440.21,399.9,-40.31,1,transformer_loading,Transformer T4 loading 127.9% exceeds 100.0%,CONSTRAINED,734,702,734,702,-0.58,35.09,0,0.24,OH-1 parallel with OH-2,T7,trafo 3 reversed,True
S01307,IEEE_CompTestFeeder,6332,0,102,102,0.91349,0.96133,0.04784,0.90593,1.00536,0.92597,1.00634,0.00097,702,8.77,21.7,92.8,92.47,SEC-7,T1,4178.44,4059.05,-119.4,1690.21,1650.37,-39.84,442.35,424.96,-17.4,1,caution,rise 0.0478>=0.03; reverse flow,CAUTION,734,702,735,702,12.92,-0.34,0,0.24,OH-1 parallel with OH-2,T7,line 38 0.016->-0.083 reversed,True
S01308,IEEE_CompTestFeeder,716,10,16,26,0.98339,0.9924,0.00901,0.90601,1.00543,0.90613,1.00553,0.0001,702,8.77,8.77,92.79,92.78,OH-1 parallel with OH-2,T7,4167.83,4151.12,-16.71,1687.77,1684.18,-3.58,441.75,441.03,-0.71,0,none,No violation,SAFE,734,702,734,702,-0.0,-0.01,15.85,0.48,OH-1 parallel with OH-2,T7,none,True
S01309,IEEE_CompTestFeeder,633,0,85,85,0.91349,0.95372,0.04023,0.90593,1.00536,0.92543,1.00619,0.00082,702,8.77,17.62,92.8,92.49,SEC-7,T7,4178.44,4078.11,-100.33,1690.21,1656.34,-33.87,442.35,427.03,-15.33,1,caution,rise 0.0402>=0.03; reverse flow,CAUTION,734,702,735,702,8.85,-0.31,0,0.24,OH-1 parallel with OH-2,T7,line 38 0.016->-0.067 reversed,True
S01310,IEEE_CompTestFeeder,621,13,139,152,0.99931,1.04706,0.04775,0.90612,1.00545,0.90793,1.04706,0.04161,621,8.74,34.92,92.78,92.59,SEC-4,T7,4164.36,4021.55,-142.81,1686.81,1657.08,-29.73,441.27,437.46,-3.81,1,caution,max 1.0471>1.03; rise 0.0477>=0.03; reverse flow,CAUTION,734,702,734,621,26.18,-0.19,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.053->-0.079 reversed,True
S01311,IEEE_CompTestFeeder,740,13,228,241,0.98316,1.00175,0.01859,0.90642,1.00551,0.91461,1.00786,0.00235,702,8.74,8.09,92.75,112.89,OH-1 parallel with OH-2,T5,4162.34,3886.0,-276.34,1683.98,1587.41,-96.57,439.25,390.91,-48.34,1,transformer_loading,Transformer T5 loading 112.9% exceeds 100.0%,CONSTRAINED,734,702,734,702,-0.64,20.14,75.0,0.24,OH-1 parallel with OH-2,T7,line 25 0.103->-0.124 reversed,True
S01312,IEEE_CompTestFeeder,6221,0,181,181,0.99457,1.10709,0.11252,0.90593,1.00536,0.90805,1.10709,0.10173,622,8.77,39.33,92.8,92.58,SEC-4,T7,4178.44,4002.14,-176.3,1690.21,1657.61,-32.6,442.35,447.06,4.7,1,voltage,Max voltage 1.1071 pu at bus 622 exceeds 1.05,CONSTRAINED,734,702,734,622,30.55,-0.23,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.097 reversed,True
S01313,IEEE_CompTestFeeder,751,0,174,174,0.96852,0.98096,0.01245,0.90593,1.00536,0.91284,1.00745,0.00208,702,8.77,8.25,92.8,92.36,OH-1 parallel with OH-2,T1,4178.44,3957.3,-221.14,1690.21,1602.22,-87.99,442.35,395.21,-47.14,0,none,No violation,SAFE,734,702,734,702,-0.52,-0.45,0,0.48,OH-1 parallel with OH-2,T7,none,True
S01314,IEEE_CompTestFeeder,6251,0,216,216,0.99457,1.12626,0.13169,0.90593,1.00536,0.90836,1.12626,0.12089,625,8.77,46.14,92.8,92.54,SEC-1,T7,4178.44,3971.83,-206.61,1690.21,1654.13,-36.08,442.35,451.75,9.39,1,voltage,Max voltage 1.1263 pu at bus 625 exceeds 1.05,CONSTRAINED,734,702,734,625,37.36,-0.26,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.125 reversed,True
S01315,IEEE_CompTestFeeder,626,0,244,244,0.99457,1.19968,0.20511,0.90593,1.00536,0.90832,1.19968,0.19432,626,8.77,48.93,92.8,92.55,SEC-1,T7,4178.44,3960.18,-218.27,1690.21,1659.07,-31.14,442.35,468.09,25.73,1,voltage,Max voltage 1.1997 pu at bus 626 exceeds 1.05,CONSTRAINED,734,702,734,626,40.15,-0.26,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.136 reversed,True
S01316,IEEE_CompTestFeeder,725,0,125,125,0.99457,1.07492,0.08035,0.90593,1.00536,0.9075,1.07492,0.06955,625,8.77,27.97,92.8,92.64,SEC-2,T7,4178.44,4052.87,-125.57,1690.21,1664.84,-25.37,442.35,441.78,-0.57,1,voltage,Max voltage 1.0749 pu at bus 625 exceeds 1.05,CONSTRAINED,734,702,734,625,19.2,-0.17,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.050 reversed,True
S01317,IEEE_CompTestFeeder,7482,4,197,201,0.95628,0.97528,0.019,0.9061,1.00542,0.91398,1.0078,0.00238,702,8.76,8.17,92.78,92.32,OH-1 parallel with OH-2,T1,4173.23,3922.2,-251.03,1687.94,1587.29,-100.65,441.14,387.12,-54.03,1,caution,reverse flow,CAUTION,734,702,734,702,-0.6,-0.46,0,0.24,OH-1 parallel with OH-2,T7,trafo 5 reversed,True
S01318,IEEE_CompTestFeeder,7481,0,89,89,0.95588,0.96471,0.00883,0.90593,1.00536,0.9096,1.0065,0.00113,702,8.77,8.5,92.8,92.45,OH-1 parallel with OH-2,T1,4178.44,4063.59,-114.85,1690.21,1641.94,-48.27,442.35,416.5,-25.85,1,caution,reverse flow,CAUTION,734,702,734,702,-0.27,-0.35,0,0.24,OH-1 parallel with OH-2,T7,trafo 5 reversed,True
S01319,IEEE_CompTestFeeder,764,0,62,62,0.93653,0.94445,0.00792,0.90593,1.00536,0.90876,1.00627,0.00091,702,8.77,8.57,92.8,92.47,OH-1 parallel with OH-2,T1,4178.44,4094.3,-84.14,1690.21,1650.79,-39.42,442.35,420.22,-22.14,1,caution,reverse flow,CAUTION,734,702,734,702,-0.2,-0.33,46.0,0.24,OH-1 parallel with OH-2,T7,line 24 0.046->-0.016 reversed,True
S01320,IEEE_CompTestFeeder,7693,0,108,108,0.95408,0.97064,0.01656,0.90593,1.00536,0.91103,1.00703,0.00166,702,8.77,8.41,92.8,92.4,OH-1 parallel with OH-2,T1,4178.44,4029.85,-148.59,1690.21,1617.7,-72.51,442.35,401.76,-40.59,1,caution,reverse flow,CAUTION,734,702,734,702,-0.36,-0.4,0,0.24,OH-1 parallel with OH-2,T7,trafo 7 reversed,True
S01321,IEEE_CompTestFeeder,748,0,118,118,0.95588,0.9675,0.01163,0.90593,1.00536,0.91076,1.00685,0.00148,702,8.77,8.41,92.8,92.42,OH-1 parallel with OH-2,T1,4178.44,4026.66,-151.79,1690.21,1627.16,-63.05,442.35,408.57,-33.79,1,caution,reverse flow,CAUTION,734,702,734,702,-0.36,-0.39,76.88,0.24,OH-1 parallel with OH-2,T7,trafo 5 reversed,True
S01322,IEEE_CompTestFeeder,7121,0,132,132,0.95827,0.96395,0.00568,0.90593,1.00536,0.90686,1.00611,0.00074,702,8.77,8.76,92.8,92.7,OH-1 parallel with OH-2,T7,4178.44,4040.87,-137.57,1690.21,1663.64,-26.57,442.35,436.79,-5.57,1,caution,reverse flow,CAUTION,734,702,734,702,-0.01,-0.1,0,0.24,OH-1 parallel with OH-2,T7,line 29 0.065->-0.067 reversed,True
S01323,IEEE_CompTestFeeder,622,0,110,110,0.99457,1.06595,0.07138,0.90593,1.00536,0.90733,1.06595,0.06058,622,8.77,24.82,92.8,92.65,SEC-5,T7,4178.44,4066.97,-111.47,1690.21,1667.16,-23.05,442.35,440.88,-1.47,1,voltage,Max voltage 1.0659 pu at bus 622 exceeds 1.05,CONSTRAINED,734,702,734,622,16.05,-0.15,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.037 reversed,True
S01324,IEEE_CompTestFeeder,624,0,5,5,0.99457,0.9964,0.00183,0.90593,1.00536,0.906,1.0054,3e-05,702,8.77,8.76,92.8,92.8,OH-1 parallel with OH-2,T7,4178.44,4173.01,-5.43,1690.21,1688.89,-1.32,442.35,441.92,-0.43,0,none,No violation,SAFE,734,702,734,702,-0.01,-0.01,0,0.24,OH-1 parallel with OH-2,T7,none,True
S01325,IEEE_CompTestFeeder,712,12,168,180,0.9588,0.96594,0.00714,0.90602,1.00544,0.90717,1.00635,0.00092,702,8.77,8.76,92.79,92.67,OH-1 parallel with OH-2,T7,4165.87,3991.26,-174.6,1687.6,1655.14,-32.46,441.78,435.18,-6.6,1,caution,reverse flow,CAUTION,734,702,734,702,-0.01,-0.12,65.0,0.24,OH-1 parallel with OH-2,T7,line 28 0.133->-0.035 reversed,True
